id,line_idx,lat,lng,green,score,reason
C000629,1938,33.047472,-106.036641,0.019,0,desert cull (greenness below threshold)
C000630,1942,33.047460,-106.040142,0.016,0,desert cull (greenness below threshold)
C000631,1946,33.047466,-106.045382,0.008,0,desert cull (greenness below threshold)
C000632,1952,33.047732,-106.049339,0.008,0,desert cull (greenness below threshold)
C000633,1954,33.047515,-106.050952,0.007,0,desert cull (greenness below threshold)
C000634,1957,33.047516,-106.054405,0.006,0,desert cull (greenness below threshold)
C000635,1958,33.048692,-106.054403,0.007,0,desert cull (greenness below threshold)
C000636,1965,33.047541,-106.059113,0.010,0,desert cull (greenness below threshold)
C000637,1970,33.043491,-106.054387,0.008,0,desert cull (greenness below threshold)
C000638,1973,33.048669,-106.045523,0.008,0,desert cull (greenness below threshold)
C000639,1977,33.051821,-106.045671,0.009,0,desert cull (greenness below threshold)
C000640,1978,33.053398,-106.045751,0.007,0,desert cull (greenness below threshold)
C000641,1981,33.056593,-106.045911,0.007,0,desert cull (greenness below threshold)
C000642,1984,33.059550,-106.045818,0.007,0,desert cull (greenness below threshold)
C000643,1985,33.060064,-106.045754,0.007,0,desert cull (greenness below threshold)
C000644,1989,33.063589,-106.045307,0.008,0,desert cull (greenness below threshold)
C000645,1993,33.066745,-106.045338,0.006,0,desert cull (greenness below threshold)
C000646,1994,33.067603,-106.045344,0.008,0,desert cull (greenness below threshold)
C000647,2004,33.069637,-106.053767,0.008,0,desert cull (greenness below threshold)
C000648,2010,33.066345,-106.053763,0.005,0,desert cull (greenness below threshold)
C000649,2011,33.065378,-106.053753,0.006,0,desert cull (greenness below threshold)
C000650,2015,33.070708,-106.053787,0.008,0,desert cull (greenness below threshold)
C000651,2020,33.071002,-106.045360,0.008,0,desert cull (greenness below threshold)
C000652,2025,33.074928,-106.045394,0.006,0,desert cull (greenness below threshold)
C000653,2027,33.047746,-106.036658,0.019,0,desert cull (greenness below threshold)
C000654,2028,33.048609,-106.036712,0.007,0,desert cull (greenness below threshold)
C000655,2032,33.052161,-106.036940,0.007,0,desert cull (greenness below threshold)
C000656,2033,33.053365,-106.036972,0.006,0,desert cull (greenness below threshold)
C000657,2041,33.043738,-106.036563,0.022,0,desert cull (greenness below threshold)
C000658,2047,33.003539,-106.029043,0.006,0,desert cull (greenness below threshold)
C000659,2050,33.003550,-106.032647,0.009,0,desert cull (greenness below threshold)
C000660,2055,33.003552,-106.037371,0.010,0,desert cull (greenness below threshold)
C000661,2059,33.003564,-106.041924,0.009,0,desert cull (greenness below threshold)
C000662,2065,33.006739,-106.045333,0.011,0,desert cull (greenness below threshold)
C000663,2066,33.007781,-106.045331,0.011,0,desert cull (greenness below threshold)
C000664,2068,33.009848,-106.045326,0.010,0,desert cull (greenness below threshold)
C000665,2069,33.010914,-106.045346,0.011,0,desert cull (greenness below threshold)
C000666,2072,33.014041,-106.045425,0.011,0,desert cull (greenness below threshold)
C000667,2073,33.015083,-106.045422,0.011,0,desert cull (greenness below threshold)
C000668,2076,33.018213,-106.045437,0.011,0,desert cull (greenness below threshold)
C000669,2079,33.021333,-106.045472,0.011,0,desert cull (greenness below threshold)
C000670,2080,33.022380,-106.045470,0.011,0,desert cull (greenness below threshold)
C000671,2083,33.025482,-106.045477,0.010,0,desert cull (greenness below threshold)
C000672,2087,33.025487,-106.050267,0.011,0,desert cull (greenness below threshold)
C000673,2091,33.025495,-106.055057,0.011,0,desert cull (greenness below threshold)
C000674,2095,33.025502,-106.059847,0.011,0,desert cull (greenness below threshold)
C000675,2098,33.025508,-106.063439,0.011,0,desert cull (greenness below threshold)
C000676,2102,33.025515,-106.068219,0.010,0,desert cull (greenness below threshold)
C000677,2106,33.025513,-106.072989,0.010,0,desert cull (greenness below threshold)
C000678,2110,33.025447,-106.077739,0.009,0,desert cull (greenness below threshold)
C000679,2117,33.029474,-106.080330,0.008,0,desert cull (greenness below threshold)
C000680,2120,33.032346,-106.080324,0.010,0,desert cull (greenness below threshold)
C000681,2121,33.033299,-106.080382,0.010,0,desert cull (greenness below threshold)
C000682,2124,33.036179,-106.080396,0.009,0,desert cull (greenness below threshold)
C000683,2125,33.037138,-106.080394,0.009,0,desert cull (greenness below threshold)
C000684,2128,33.040021,-106.080428,0.008,0,desert cull (greenness below threshold)
C000685,2132,33.043869,-106.080480,0.009,0,desert cull (greenness below threshold)
C000686,2136,33.047684,-106.080531,0.008,0,desert cull (greenness below threshold)
C000687,2140,33.051629,-106.080512,0.011,0,desert cull (greenness below threshold)
C000688,2144,33.055556,-106.080504,0.010,0,desert cull (greenness below threshold)
C000689,2147,33.058497,-106.080499,0.010,0,desert cull (greenness below threshold)
C000690,2148,33.059481,-106.080497,0.010,0,desert cull (greenness below threshold)
C000691,2151,33.062411,-106.080491,0.009,0,desert cull (greenness below threshold)
C000692,2152,33.063370,-106.080469,0.009,0,desert cull (greenness below threshold)
C000693,2155,33.066255,-106.080364,0.009,0,desert cull (greenness below threshold)
C000694,2156,33.067211,-106.080343,0.009,0,desert cull (greenness below threshold)
C000695,2159,33.070085,-106.080238,0.009,0,desert cull (greenness below threshold)
C000696,2160,33.071044,-106.080216,0.010,0,desert cull (greenness below threshold)
C000697,2163,33.073937,-106.080131,0.007,0,desert cull (greenness below threshold)
C000698,2164,33.074895,-106.080089,0.007,0,desert cull (greenness below threshold)
C000699,2173,33.077003,-106.085255,0.008,0,desert cull (greenness below threshold)
C000700,2177,33.077060,-106.089352,0.009,0,desert cull (greenness below threshold)
C000701,2181,33.077150,-106.095197,0.010,0,desert cull (greenness below threshold)
C000702,2184,33.077172,-106.099581,0.010,0,desert cull (greenness below threshold)
C000703,2187,33.077180,-106.103988,0.010,0,desert cull (greenness below threshold)
C000704,2190,33.077182,-106.108395,0.010,0,desert cull (greenness below threshold)
C000705,2193,33.077196,-106.112792,0.009,0,desert cull (greenness below threshold)
C000706,2197,33.077261,-106.118084,0.009,0,desert cull (greenness below threshold)
C000707,2201,33.077301,-106.122469,0.009,0,desert cull (greenness below threshold)
C000708,2204,33.077332,-106.126474,0.009,0,desert cull (greenness below threshold)
C000709,2207,33.077370,-106.130512,0.007,0,desert cull (greenness below threshold)
C000710,2211,33.076785,-106.078853,0.006,0,desert cull (greenness below threshold)
C000711,2216,33.076697,-106.074861,0.006,0,desert cull (greenness below threshold)
C000712,2222,33.076670,-106.070398,0.008,0,desert cull (greenness below threshold)
C000713,2227,33.076652,-106.065925,0.008,0,desert cull (greenness below threshold)
C000714,2235,33.073600,-106.062348,0.009,0,desert cull (greenness below threshold)
C000715,2236,33.072160,-106.062339,0.011,0,desert cull (greenness below threshold)
C000716,2238,33.069462,-106.062318,0.008,0,desert cull (greenness below threshold)
C000717,2243,33.066163,-106.062291,0.007,0,desert cull (greenness below threshold)
C000718,2244,33.065826,-106.062288,0.007,0,desert cull (greenness below threshold)
C000719,2248,33.062118,-106.062262,0.008,0,desert cull (greenness below threshold)
C000720,2249,33.062113,-106.063140,0.010,0,desert cull (greenness below threshold)
C000721,2253,33.062103,-106.067024,0.008,0,desert cull (greenness below threshold)
C000722,2255,33.062895,-106.067089,0.008,0,desert cull (greenness below threshold)
C000723,2260,33.066516,-106.067381,0.006,0,desert cull (greenness below threshold)
C000724,2266,33.062082,-106.071619,0.008,0,desert cull (greenness below threshold)
C000725,2271,33.058450,-106.063129,0.009,0,desert cull (greenness below threshold)
C000726,2279,33.054894,-106.063113,0.007,0,desert cull (greenness below threshold)
C000727,2286,33.076621,-106.061392,0.007,0,desert cull (greenness below threshold)
C000728,2291,33.076601,-106.057084,0.008,0,desert cull (greenness below threshold)
C000729,2295,33.076577,-106.052480,0.007,0,desert cull (greenness below threshold)
C000730,2308,33.078574,-106.045289,0.006,0,desert cull (greenness below threshold)
C000731,2312,33.082278,-106.045235,0.006,0,desert cull (greenness below threshold)
C000732,2317,33.083201,-106.048096,0.008,0,desert cull (greenness below threshold)
C000733,2322,33.083863,-106.052512,0.008,0,desert cull (greenness below threshold)
C000734,2333,33.085819,-106.045362,0.005,0,desert cull (greenness below threshold)
C000735,2341,33.089401,-106.045174,0.005,0,desert cull (greenness below threshold)
C000736,2348,33.091704,-106.048605,0.008,0,desert cull (greenness below threshold)
C000737,2352,33.091781,-106.053774,0.009,0,desert cull (greenness below threshold)
C000738,2355,33.091632,-106.058183,0.008,0,desert cull (greenness below threshold)
C000739,2359,33.091660,-106.062528,0.008,0,desert cull (greenness below threshold)
C000740,2361,33.093041,-106.062493,0.008,0,desert cull (greenness below threshold)
C000741,2365,33.096454,-106.062422,0.008,0,desert cull (greenness below threshold)
C000742,2366,33.097613,-106.062411,0.007,0,desert cull (greenness below threshold)
C000743,2370,33.091695,-106.066740,0.008,0,desert cull (greenness below threshold)
C000744,2374,33.091721,-106.071084,0.005,0,desert cull (greenness below threshold)
C000745,2380,33.091692,-106.076176,0.006,0,desert cull (greenness below threshold)
C000746,2385,33.093674,-106.077466,0.005,0,desert cull (greenness below threshold)
C000747,2386,33.093660,-106.078482,0.007,0,desert cull (greenness below threshold)
C000748,2395,33.097125,-106.079587,0.005,0,desert cull (greenness below threshold)
C000749,2411,33.092696,-106.044619,0.007,0,desert cull (greenness below threshold)
C000750,2412,33.093736,-106.044592,0.007,0,desert cull (greenness below threshold)
C000751,2419,33.096911,-106.047246,0.008,0,desert cull (greenness below threshold)
C000752,2421,33.098666,-106.047232,0.006,0,desert cull (greenness below threshold)
C000753,2426,33.100421,-106.045134,0.007,0,desert cull (greenness below threshold)
C000754,2432,33.101378,-106.045135,0.006,0,desert cull (greenness below threshold)
C000755,2435,33.104170,-106.045098,0.009,0,desert cull (greenness below threshold)
C000756,2436,33.105074,-106.045068,0.008,0,desert cull (greenness below threshold)
C000757,2441,33.108037,-106.045293,0.009,0,desert cull (greenness below threshold)
C000758,2442,33.109136,-106.045323,0.010,0,desert cull (greenness below threshold)
C000759,2445,33.112434,-106.045383,0.008,0,desert cull (greenness below threshold)
C000760,2450,33.115732,-106.045439,0.009,0,desert cull (greenness below threshold)
C000761,2454,33.120157,-106.045520,0.008,0,desert cull (greenness below threshold)
C000762,2459,33.122518,-106.044270,0.008,0,desert cull (greenness below threshold)
C000763,2460,33.123828,-106.044536,0.009,0,desert cull (greenness below threshold)
C000764,2462,33.126472,-106.045014,0.009,0,desert cull (greenness below threshold)
